Valor_Aluguel;Valor_Condominio;Metragem;N_Quartos;N_banheiros;N_Suites;N_Vagas
2000;692;78;2;2;1;1
2000;471;58;3;2;1;1
2000;0;55;2;1;0;1
2000;410;70;3;1;0;1
2000;1180;107;3;3;1;1
2000;440;62;2;2;1;1
2000;1043;134;3;2;1;2
2000;812;55;2;1;0;1
2000;480;53;2;1;0;1
2000;0;43;2;1;0;1
2000;1277;122;3;2;1;2
2000;1251;103;2;2;0;1
2000;440;62;2;2;1;1
2000;420;49;2;1;0;1
2000;848;79;2;1;0;1
2000;696;50;1;1;0;1
2000;1150;85;2;2;1;1
2000;160;50;2;2;1;1
2000;1100;85;2;2;1;1
2000;750;100;3;2;1;2
2000;500;69;3;2;1;1
2000;708;65;2;1;0;1
2000;570;50;2;1;0;2
2000;1500;38;1;2;1;1
2000;1291;70;2;2;1;1
2000;650;60;2;2;1;1
2000;504;80;3;2;1;2
2000;440;52;2;2;1;1
2000;398;57;3;2;1;1
2000;600;80;3;2;1;2
2000;646;40;1;2;1;1
2000;1500;163;3;2;1;2
2000;697;86;3;2;1;2
2000;841;70;2;1;0;1
2000;504;90;3;2;1;0
2000;504;90;3;2;1;0
2000;450;48;2;1;0;1
2000;850;80;2;1;0;1
2000;580;70;3;3;2;2
2000;420;40;1;2;1;1
2000;840;110;3;2;1;1
2000;693;156;3;2;1;1
2000;450;48;2;2;1;1
2000;730;80;2;2;1;1
2000;390;90;2;2;1;1
2000;430;120;2;3;1;1
2000;395;86;2;2;1;1
2000;682;54;2;2;1;1
2000;260;33;1;2;1;1
2000;790;42;1;2;1;1
2000;1000;97;3;3;1;1
2000;750;92;3;2;1;1
2000;1100;70;2;3;2;1
2000;890;100;3;3;1;1
2000;700;85;3;2;1;1
2000;680;85;3;2;1;1
2000;1144;140;3;2;1;1
2000;780;110;3;2;1;2
2000;0;58;2;2;1;1
2000;302;62;2;2;1;1
2000;450;69;3;2;1;1
2000;673;75;3;2;1;2
2000;911;65;2;2;1;2
2000;630;75;3;2;1;1
2000;800;60;2;2;1;2
2000;775;70;3;2;1;2
2000;0;52;2;2;1;1
2000;0;69;3;2;1;1
2000;680;55;2;2;1;2
2000;560;73;3;3;1;2
2000;672;80;2;2;1;1
2000;500;43;1;2;1;1
2000;450;57;2;2;1;1
2000;500;57;2;2;1;1
2000;710;45;1;2;1;1
2000;1050;50;1;2;1;1
2000;850;70;3;2;1;1
2000;1500;99;3;2;1;3
2000;230;51;2;2;1;1
2000;450;60;2;2;1;1
2000;1200;75;2;2;1;2
2000;800;68;2;2;1;1
2000;700;60;2;2;1;1
2000;600;60;2;2;1;1
2000;498;60;2;2;1;1
2000;450;81;3;2;1;1
2000;1180;106;3;2;1;1
2000;450;48;2;2;1;1
2000;1700;35;1;2;1;1
2000;450;63;2;2;1;2
2000;550;55;2;2;1;1
2000;700;86;3;2;1;2
2000;400;45;1;1;0;1
2000;1825;170;3;1;0;1
2000;200;62;1;1;0;1
2000;650;90;2;2;1;2
2000;700;93;3;2;1;3
2000;550;44;1;1;0;1
2000;700;85;3;2;1;1
2000;700;90;3;3;2;2
2000;0;100;2;1;0;1
2000;150;104;2;1;0;0
2000;330;90;2;1;0;0
2000;550;65;2;1;0;1
2000;503;64;3;1;0;1
2000;650;74;3;2;1;2
2000;442;55;2;1;0;1
2000;755;40;1;2;1;1
2000;1000;34;1;1;0;1
2000;1100;44;1;1;0;1
2000;2350;220;3;4;3;3
2000;720;70;1;1;0;1
2000;1750;193;4;4;3;4
2000;950;73;3;2;1;2
2000;2300;149;3;2;1;2
2000;5000;280;4;5;4;4
2000;980;82;3;2;1;2
2000;880;78;3;2;1;1
2000;610;65;2;2;0;1
2000;1100;70;3;2;1;2
2000;1100;84;3;2;1;2
2000;1180;107;3;2;1;1
2000;280;60;2;1;0;0
2000;782;90;3;2;1;1
2000;700;60;2;1;0;1
2000;600;50;2;2;1;0
2005;2200;90;2;3;2;1
2025;790;114;2;4;1;2
2043;656;72;3;2;1;1
2044;656;72;3;3;1;1
2050;750;44;1;2;1;1
2050;1115;84;3;2;1;2
2050;1115;84;3;2;1;2
2055;625;64;3;2;1;2
2078;700;45;1;2;1;1
2090;380;75;2;2;1;1
2090;560;47;1;1;0;1
2099;1300;147;3;2;1;1
2100;470;45;1;2;1;1
2100;800;45;1;2;1;1
2100;750;65;2;2;1;2
2100;550;58;2;2;1;1
2100;770;71;2;2;1;2
2100;780;83;3;2;1;2
2100;656;55;2;2;1;1
2100;656;55;2;2;1;1
2100;853;72;3;2;1;2
2100;630;65;2;2;1;1
2100;434;62;3;2;1;1
2100;434;62;3;2;1;1
2100;692;78;2;2;1;2
2100;550;60;2;2;1;2
2100;500;64;3;2;1;1
2100;527;57;2;2;1;1
2100;0;64;3;2;1;1
2100;484;50;2;1;0;1
2100;490;55;1;1;0;1
2100;250;40;1;1;0;1
2100;0;32;1;2;1;1
2100;350;300;2;1;0;1
2100;688;35;1;1;0;1
2100;270;35;1;1;0;1
2100;341;56;1;1;0;0
2100;600;57;2;1;0;1
2100;500;44;1;1;0;1
2100;350;46;2;1;0;1
2100;436;67;3;2;1;1
2100;436;67;3;2;1;1
2100;540;76;3;2;1;2
2100;735;77;3;2;1;2
2100;550;72;3;2;1;1
2100;942;92;3;1;0;1
2100;840;92;3;2;1;2
2100;840;92;3;2;1;2
2100;680;71;3;2;1;3
2100;470;64;2;2;1;1
2100;0;40;1;1;0;1
2100;430;40;1;1;0;1
2100;1550;125;4;2;1;2
2100;664;85;2;2;1;1
2100;490;35;1;1;0;1
2100;380;42;1;1;0;1
2100;850;45;1;2;1;1
2100;889;75;3;2;1;1
2100;750;68;3;2;1;1
2100;760;68;3;2;1;2
2100;700;78;3;2;1;2
2100;692;78;3;2;1;2
2100;350;53;2;1;0;1
2100;692;78;2;2;1;2
2100;597;78;3;2;1;2
2100;692;78;2;2;1;2
2100;1750;88;3;2;1;2
2100;650;62;3;1;0;1
2100;0;64;3;2;1;1
2100;600;49;2;1;0;2
2100;600;49;2;1;0;2
2100;764;45;1;2;1;1
2100;450;63;2;2;1;1
2100;675;76;3;2;1;2
2100;500;64;3;1;0;1
2100;1500;160;4;2;1;2
2100;680;65;2;3;2;1
2100;450;63;2;2;1;1
2100;540;65;2;1;0;1
2100;400;39;1;2;1;1
2100;550;61;3;2;1;1
2100;270;35;1;2;1;1
2100;0;44;2;2;1;1
2100;359;63;1;2;1;1
2100;417;40;1;2;1;1
2100;1200;101;3;2;1;2
2100;436;67;3;2;1;1
2100;0;60;2;2;1;1
2100;650;80;3;2;1;2
2100;540;76;3;2;1;2
2100;428;70;2;2;1;2
2100;1050;70;2;2;1;1
2100;0;70;2;2;1;1
2100;485;50;2;2;1;1
2100;400;45;1;1;0;1
2100;406;42;1;1;0;1
2100;697;58;2;1;0;1
2100;430;62;2;2;1;0
2100;410;57;2;2;1;1
2100;120;75;2;1;0;1
2100;680;72;3;2;0;1
2100;653;60;2;2;1;2
2100;380;38;1;1;0;1
2100;615;75;3;1;0;1
2100;540;65;3;2;1;2
2100;698;78;2;2;1;2
2100;597;78;3;2;1;2
2100;950;100;2;1;0;1
2100;1350;90;2;1;0;1
2100;680;65;2;3;2;1
2100;2100;180;3;4;3;3
2130;340;34;1;2;1;1
2140;842;79;3;2;1;2
2140;942;78;3;2;1;2
2150;736;80;2;2;1;1
2150;736;80;2;2;1;1
2150;385;52;2;2;1;1
2150;670;55;1;1;0;1
2150;650;95;2;2;1;1
2150;940;78;3;2;1;1
2150;0;75;3;2;1;2
2175;325;49;2;1;0;1
2180;480;64;2;2;1;1
2185;1395;94;3;3;1;2
2190;550;58;2;2;1;2
2190;560;47;1;1;0;1
2200;678;75;3;2;1;2
2200;0;106;3;2;1;1
2200;398;70;3;2;1;2
2200;650;62;2;2;1;2
2200;900;90;3;2;1;2
2200;821;89;3;3;1;1
2200;810;80;2;2;1;1
2200;1490;117;3;4;1;2
2200;1490;117;3;4;1;2
2200;750;73;3;2;1;2
2200;435;62;2;2;1;2
2200;567;45;1;2;1;1
2200;580;84;2;2;1;1
2200;500;30;1;2;1;1
2200;700;45;1;2;1;1
2200;1700;200;4;4;2;5
2200;680;69;2;2;1;2
2200;1561;130;4;3;1;2
2200;1585;100;3;4;1;1
2200;600;54;2;2;1;2
2200;800;78;3;2;1;1
2200;640;74;3;2;1;1
2200;805;92;3;2;1;1
2200;564;70;3;2;1;1
2200;150;85;2;2;1;1
2200;420;71;3;2;1;1
2200;650;77;2;2;1;2
2200;550;68;3;2;1;1
2200;750;65;2;2;1;1
2200;490;53;2;2;1;1
2200;414;67;3;2;1;1
2200;360;58;2;2;1;1
2200;0;110;2;2;1;1
2200;0;110;2;2;1;1
2200;461;43;1;2;1;1
2200;431;89;2;2;1;1
2200;909;90;3;2;1;1
2200;500;35;1;1;0;1
2200;220;90;2;1;0;0
2200;1379;150;3;2;1;1
2200;639;72;3;2;1;1
2200;639;72;3;2;1;1
2200;639;72;2;2;1;1
2200;590;72;3;2;1;1
2200;590;72;3;2;1;1
2200;639;72;3;2;1;1
2200;639;72;3;2;1;1
2200;639;72;3;2;1;1
2200;400;57;2;1;0;1
2200;269;35;1;1;0;0
2200;600;75;1;1;0;0
2200;0;35;1;1;0;0
2200;200;72;1;2;0;1
2200;0;40;1;1;0;1
2200;629;75;2;1;0;1
2200;540;49;1;1;0;1
2200;560;70;1;1;0;2
2200;480;44;1;2;1;1
2200;585;78;2;2;1;1
2200;1340;137;3;4;3;2
2200;470;63;3;2;1;1
2200;935;146;3;2;1;1
2200;365;64;2;2;1;1
2200;0;65;3;2;1;1
2200;688;70;3;1;0;1
2200;1700;149;3;2;1;2
2200;432;50;1;1;0;1
2200;894;95;3;2;1;2
2200;570;69;2;2;1;1
2200;500;69;2;2;1;1
2200;900;90;3;2;1;2
2200;840;92;3;2;1;2
2200;1350;90;3;2;1;1
2200;0;45;1;2;1;1
2200;435;62;2;2;1;2
2200;751;110;3;2;1;2
2200;0;69;3;2;1;1
2200;656;49;1;1;0;1
2200;741;85;3;1;0;1
2200;700;48;1;1;0;1
2200;459;65;2;1;0;1
2200;369;74;3;2;1;1
2200;650;74;3;2;1;2
2200;580;46;2;2;0;1
2200;667;50;2;1;0;1
2200;530;74;2;2;1;2
2200;770;50;2;1;0;1
2200;630;75;3;2;1;2
2200;500;64;2;2;1;1
2200;1479;139;3;4;3;2
2200;950;96;3;2;1;2
2200;600;88;3;2;1;2
2200;500;66;2;2;1;2
2200;590;70;3;2;1;1
2200;520;81;2;2;1;1
2200;520;81;2;2;1;1
2200;457;81;2;2;1;1
2200;700;80;3;2;1;2
2200;520;78;3;2;1;1
2200;540;56;2;1;0;1
2200;1050;70;3;1;0;2
2200;300;48;1;1;0;1
2200;1750;98;3;3;2;2
2200;830;74;2;1;0;1
2200;450;56;2;2;1;1
2200;795;72;2;2;1;2
2200;390;64;3;2;1;1
2200;593;71;2;2;1;1
2200;480;65;3;2;1;1
2200;593;71;2;2;1;1
2200;0;60;2;2;1;1
2200;597;58;1;2;1;2
2200;688;100;2;2;1;1
2200;500;80;2;2;1;1
2200;1600;96;3;3;1;2
2200;608;77;2;2;1;1
2200;541;49;1;2;1;1
2200;895;82;3;2;1;2
2200;560;70;1;2;1;2
2200;605;70;3;2;1;1
2200;389;42;1;2;1;1
2200;450;44;1;2;1;1
2200;150;110;3;1;2;3
2200;0;110;3;4;3;3
2200;800;79;2;2;1;2
2200;550;76;2;2;1;2
2200;830;94;3;2;1;1
2200;550;68;2;2;1;1
2200;520;61;2;2;1;1
2200;966;55;1;2;1;1
2200;1600;138;3;5;3;2
2200;480;69;2;2;1;1
2200;870;71;3;2;1;1
2200;660;97;3;2;1;1
2200;540;60;3;2;1;1
2200;490;53;2;2;1;1
2200;607;78;2;1;0;1
2200;890;74;3;2;1;2
2200;935;107;3;2;1;1
2200;330;90;2;1;0;1
2200;330;90;2;1;0;1
2200;600;67;2;2;1;1
2200;654;44;1;1;0;1
2200;680;70;1;1;0;2
2200;880;75;3;2;1;2
2200;587;75;3;1;0;2
2200;870;71;3;2;1;1
2200;380;63;3;2;1;1
2200;776;84;2;1;0;1
2200;910;80;2;1;0;1
2220;762;100;3;1;0;1
2220;2100;144;3;2;1;2
2220;2100;144;3;4;1;2
2220;505;55;2;2;1;1
2240;730;83;2;3;2;1
2240;677;83;3;2;1;2
2250;530;68;2;2;1;1
2250;400;60;2;2;1;1
2250;850;35;1;2;1;1
2250;700;58;2;2;1;1
2250;628;55;2;2;1;1
2250;470;51;2;1;0;1
2250;628;63;1;2;1;1
2250;1520;95;3;2;1;2
2250;450;70;2;2;1;1
2250;800;126;3;2;1;1
2250;1400;110;3;2;1;1
2250;650;72;3;2;1;1
2250;1001;99;3;2;1;1
2250;495;47;2;2;1;1
2250;425;35;1;2;1;1
2250;0;35;1;2;1;1
2250;1700;135;3;2;1;2
2250;530;68;2;2;1;1
2250;946;85;3;2;1;1
2285;580;64;2;2;1;1
2290;480;70;2;2;1;1
2299;759;87;3;2;1;2
2300;857;113;3;2;1;2
2300;907;114;4;3;2;2
2300;374;65;2;2;1;1
2300;0;75;2;2;1;2
2300;1180;126;3;2;1;3
2300;425;35;1;2;1;1
2300;60;118;3;2;1;2
2300;400;65;2;2;1;1
2300;1200;122;3;2;1;3
2300;0;84;3;2;1;1
2300;0;75;2;2;1;1
2300;900;70;2;2;1;1
2300;968;89;3;3;1;1
2300;0;280;3;2;1;2
2300;1;63;3;2;1;1
2300;658;53;2;2;1;2
2300;836;94;3;2;1;3
2300;837;95;3;3;1;2
2300;466;45;1;2;1;1
2300;691;68;2;2;1;2
2300;400;59;2;2;1;1
2300;550;65;2;2;1;1
2300;0;60;2;2;1;1
2300;800;87;2;2;1;2
2300;680;68;2;2;1;1
2300;1200;55;2;2;1;1
2300;520;64;2;2;1;1
2300;770;82;3;2;1;2
2300;750;60;2;2;1;1
2300;540;67;2;2;1;2
2300;1700;180;3;4;1;3
2300;550;58;2;2;1;2
2300;643;58;3;2;1;1
2300;650;45;2;2;1;1
2300;770;78;3;3;2;2
2300;434;62;3;2;1;1
2300;700;35;1;2;1;1
2300;700;86;3;2;1;2
2300;700;93;3;2;1;0
2300;402;49;2;1;0;1
2300;500;35;1;1;0;1
2300;850;100;3;1;0;1
2300;400;45;1;1;0;1
2300;700;96;3;2;1;1
2300;561;46;1;1;0;1
2300;835;98;3;2;1;1
2300;700;90;3;3;2;2
2300;600;77;3;2;1;2
2300;900;113;3;2;1;1
2300;857;113;3;2;1;2
2300;700;114;3;2;1;2
2300;670;75;2;2;1;2
2300;1180;126;3;2;1;3
2300;1200;122;3;2;1;3
2300;837;93;3;3;1;2
2300;490;60;2;2;1;2
2300;0;84;2;2;1;1
2300;765;50;1;1;0;1
2300;550;55;2;1;0;1
2300;780;42;1;2;1;1
2300;900;86;2;1;0;2
2300;852;70;2;2;1;1
2300;685;65;2;2;1;1
2300;618;40;1;1;0;1
2300;470;70;2;2;1;1
2300;750;77;3;2;1;2
2300;544;65;2;2;1;1
2300;570;50;1;1;0;1
2300;870;70;2;1;0;1
2300;1400;96;3;2;1;1
2300;1370;75;2;2;1;2
2300;770;78;3;3;2;2
2300;835;72;2;2;1;2
2300;533;75;3;2;1;1
2300;600;79;3;1;2;2
2300;1200;112;3;2;1;2
2300;720;86;3;2;1;2
2300;10;50;2;1;0;1
2300;700;53;2;2;1;1
2300;524;106;3;2;1;1
2300;510;40;1;2;1;1
2300;657;90;2;2;1;2
2300;360;70;3;2;1;1
2300;533;107;3;2;1;2
2300;570;73;3;2;1;2
2300;550;62;2;2;1;1
2300;450;70;2;2;1;1
2300;430;66;2;2;1;1
2300;630;70;3;2;1;1
2300;545;67;3;2;1;1
2300;778;65;2;2;1;1
2300;735;75;2;3;1;1
2300;650;67;2;2;0;1
2300;619;69;2;2;1;2
2300;1250;136;3;2;1;3
2300;650;82;3;2;1;2
2300;570;70;3;2;1;1
2300;660;65;2;1;0;1
2300;1199;127;3;2;1;2
2300;660;75;3;2;1;2
2300;350;41;1;1;0;1
2300;994;60;2;1;0;1
2300;590;70;3;2;1;1
2300;400;50;2;1;0;1
2300;700;72;2;2;1;1
2310;510;71;3;1;0;1
2322;2276;167;3;2;1;3
2350;370;117;1;2;1;1
2350;420;49;1;1;0;1
2350;650;76;2;2;1;2
2350;596;81;3;2;1;1
2350;350;40;1;1;0;1
2350;465;46;3;2;1;1
2350;618;68;2;2;0;1
2350;820;94;3;2;1;2
2350;0;89;3;2;1;1
2350;650;76;2;2;1;2
2350;500;46;1;1;0;1
2350;400;65;2;1;0;1
2370;530;72;2;2;1;2
2390;540;49;1;1;0;1
2399;825;48;1;2;1;2
2399;420;49;1;1;0;1
2399;1200;156;4;4;2;1
2400;560;74;3;2;1;2
2400;1320;110;3;2;1;2
2400;870;75;2;2;1;1
2400;650;35;1;2;1;1
2400;600;35;1;2;1;1
2400;1200;180;4;6;3;2
2400;1280;278;2;4;2;1
2400;1150;103;3;3;1;2
2400;695;89;2;2;1;1
2400;440;69;2;2;1;2
2400;270;70;2;3;2;2
2400;636;71;2;2;1;2
2400;600;87;2;3;2;2
2400;970;82;2;2;1;1
2400;680;84;3;2;1;2
2400;500;82;3;2;1;2
2400;486;81;2;2;1;1
2400;1016;66;2;2;1;2
2400;1003;89;2;2;1;1
2400;480;69;2;2;1;0
2400;500;33;1;2;1;1
2400;1300;105;2;1;0;1
2400;530;33;1;2;1;1
2400;690;70;3;2;1;2
2400;690;75;3;2;1;2
2400;360;55;2;1;0;1
2400;400;71;3;2;1;1
2400;723;50;2;1;0;0
2400;600;90;3;2;1;2
2400;1500;143;3;2;1;3
2400;650;94;2;2;1;2
2400;1320;110;3;2;1;2
2400;840;62;2;3;2;1
2400;870;75;2;2;0;1
2400;600;74;3;2;1;2
2400;450;67;2;2;1;1
2400;550;69;1;2;1;1
2400;710;65;2;2;1;1
2400;1100;112;3;2;1;2
2400;1000;72;2;1;0;1
2400;1000;90;2;2;1;1
2400;760;74;3;2;1;2
2400;0;120;3;2;1;2
2400;486;81;2;2;1;1
2400;1100;100;3;3;1;3
2400;790;76;2;1;0;1
2400;0;79;3;2;1;2
2400;510;60;2;2;1;2
2400;860;57;2;1;0;2
2400;580;70;1;1;0;1
2400;1200;156;4;4;2;1
2400;600;65;2;2;1;1
2400;950;52;1;2;1;1
2400;1200;32;1;2;1;1
2400;930;52;1;1;0;1
2400;1200;156;4;4;2;1
2400;610;68;2;1;0;1
2400;690;69;3;2;1;2
2400;730;150;3;2;1;1
2400;690;60;3;3;1;2
2400;533;75;2;3;1;1
2400;854;118;2;2;1;1
2400;373;48;2;2;1;1
2400;350;53;2;2;1;1
2400;1000;35;1;2;1;1
2400;550;69;2;2;1;1
2400;320;65;3;2;1;1
2400;990;52;1;2;1;1
2400;437;49;1;2;1;1
2400;500;70;2;2;1;2
2400;690;70;3;2;1;2
2400;540;49;1;1;0;1
2400;420;49;1;1;0;1
2400;595;83;2;2;1;1
2400;600;35;1;2;1;1
2400;870;75;2;1;0;1
2400;520;42;1;1;0;1
2400;1100;100;3;2;1;3
2400;382;60;2;1;0;1
2400;800;65;2;1;0;1
2400;830;49;1;2;1;1
2420;0;69;2;2;1;1
2450;1500;163;3;3;1;2
2450;700;70;2;1;0;0
2450;547;60;2;2;1;1
2450;888;90;3;1;0;2
2450;780;78;2;2;1;2
2450;550;78;3;2;1;2
2450;700;74;3;2;1;2
2460;1840;36;1;2;1;1
2470;1470;140;3;2;1;3
2490;692;83;2;3;2;2
2490;692;83;2;3;2;2
2492;900;41;1;2;1;2
2499;540;40;1;2;1;1
2499;390;39;1;2;1;1
2499;300;31;1;2;1;1
2500;720;68;3;2;1;1
2500;857;113;3;2;1;2
2500;857;115;3;2;1;2
2500;750;73;3;2;1;1
2500;0;75;3;2;1;2
2500;1400;110;2;2;1;2
2500;660;85;3;2;1;2
2500;600;80;3;2;1;2
2500;625;80;2;2;1;1
2500;820;83;2;2;1;1
2500;800;68;3;2;1;2
2500;0;68;3;2;1;2
2500;800;68;3;2;1;2
2500;800;68;3;2;1;2
2500;700;134;3;2;1;2
2500;450;65;2;2;1;1
2500;770;53;2;2;1;1
2500;960;90;3;2;1;1
2500;1300;110;3;3;1;2
2500;960;90;3;2;1;1
2500;600;48;1;2;1;1
2500;1300;120;3;2;1;2
2500;550;35;1;2;1;1
2500;903;35;1;2;1;1
2500;550;35;1;2;1;1
2500;444;37;1;2;1;1
2500;600;48;1;2;1;1
2500;729;61;2;2;1;2
2500;729;61;2;2;1;2
2500;1150;103;3;3;1;2
2500;640;63;2;2;1;1
2500;760;70;3;2;1;2
2500;1100;40;1;2;1;1
2500;750;60;2;2;1;1
2500;1320;70;2;2;1;2
2500;1330;78;2;3;2;2
2500;325;50;2;2;1;1
2500;490;65;2;2;1;1
2500;1200;114;3;2;1;2
2500;940;78;3;2;1;1
2500;600;40;1;2;1;1
2500;750;80;3;2;1;1
2500;750;80;3;2;1;2
2500;440;55;2;2;1;1
2500;1090;120;3;2;1;2
2500;950;96;3;3;1;2
2500;700;46;1;2;1;1
2500;902;107;2;2;1;1
2500;500;45;1;2;1;1
2500;830;53;2;2;1;1
2500;800;56;2;2;1;1
2500;800;96;3;2;1;1
2500;350;84;3;2;1;2
2500;580;60;2;2;1;1
2500;640;58;2;2;1;1
2500;650;65;2;2;1;2
2500;670;70;3;2;1;2
2500;440;65;2;2;1;1
2500;395;65;2;2;1;1
2500;500;67;1;2;1;1
2500;650;67;2;2;1;1
2500;0;150;3;2;1;1
2500;480;70;2;2;1;1
2500;602;71;2;2;1;1
2500;700;83;3;2;1;1
2500;991;110;2;2;1;2
2500;465;36;1;2;1;1
2500;798;64;2;2;1;1
2500;880;56;1;2;1;1
2500;850;66;2;2;1;1
2500;1050;86;2;2;1;1
2500;539;77;2;2;1;2
2500;0;59;2;2;1;1
2500;850;73;2;2;1;1
2500;850;82;3;2;1;2
2500;620;40;1;2;1;1
2500;600;66;2;2;1;1
2500;570;36;1;1;0;1
2500;415;63;2;1;0;1
2500;500;65;2;2;1;2
2500;780;140;3;1;0;1
2500;650;150;3;1;0;1
2500;2200;200;4;2;1;2
2500;875;201;3;2;1;1
2500;1837;200;3;2;1;1
2500;690;70;3;2;1;2
2500;2200;200;4;2;1;2
2500;875;201;3;2;1;1
2500;1450;200;3;2;1;1
2500;875;200;3;2;1;1
2500;360;52;2;1;0;1
2500;810;60;1;2;1;2
2500;420;42;1;1;0;1
2500;984;100;2;1;0;1
2500;542;35;1;2;1;1
2500;859;137;3;2;1;1
2500;531;40;1;1;0;1
2500;770;49;1;1;0;1
2500;640;44;1;2;1;1
2500;645;56;2;1;0;1
2500;501;41;1;1;0;1
2500;320;30;1;2;1;1
2500;485;48;1;1;0;1
2500;840;84;3;2;1;1
2500;561;105;3;2;1;0
2500;1025;90;3;2;1;2
2500;850;83;3;3;2;2
2500;456;49;1;1;0;1
2500;420;49;1;1;0;1
2500;456;49;1;1;0;1
2500;430;49;1;1;0;1
2500;456;49;1;1;0;1
2500;368;49;1;1;0;1
2500;456;49;1;1;0;1
2500;456;49;1;1;0;1
2500;456;49;1;1;0;1
2500;456;49;1;1;0;1
2500;456;49;1;1;0;1
2500;500;49;1;1;0;1
2500;456;49;1;1;0;1
2500;1000;147;3;2;1;2
2500;1120;154;3;2;1;3
2500;1120;154;3;2;1;3
2500;600;42;1;2;1;2
2500;600;42;1;2;1;2
2500;985;110;3;2;1;2
2500;1690;140;3;2;1;2
2500;1000;96;3;2;1;2
2500;1800;180;3;4;3;4
2500;400;44;1;1;0;1
2500;400;44;1;1;0;1
2500;477;44;1;1;0;1
2500;1130;96;3;2;1;2
2500;452;44;1;1;0;1
2500;477;44;1;1;0;1
2500;934;110;3;2;1;2
2500;770;43;1;1;0;1
2500;1350;140;3;4;3;2
2500;700;77;2;2;1;2
2500;536;74;2;2;1;1
2500;400;55;2;1;0;1
2500;800;70;2;1;0;1
2500;630;79;2;2;1;2
2500;0;60;1;2;1;2
2500;680;80;3;2;1;2
2500;960;82;3;2;1;0
2500;600;76;3;2;1;2
2500;990;79;3;2;1;2
2500;1575;110;3;2;1;2
2500;720;68;3;2;1;1
2500;857;113;3;2;1;2
2500;810;107;3;2;1;2
2500;857;113;3;2;1;2
2500;0;78;3;2;1;1
2500;0;82;3;1;0;2
2500;570;72;2;2;1;2
2500;1017;114;3;2;1;2
2500;800;90;3;2;1;2
2500;800;68;3;2;1;2
2500;800;68;3;2;1;2
2500;580;50;2;1;0;2
2500;1100;91;3;1;0;2
2500;1300;120;3;2;1;2
2500;590;54;2;1;0;1
2500;770;53;2;1;0;1
2500;1300;110;3;2;1;2
2500;670;53;2;1;0;1
2500;811;42;1;2;1;1
2500;1100;83;2;2;1;1
2500;1070;80;3;2;1;2
2500;753;127;4;2;1;2
2500;1550;110;3;4;1;2
2500;530;70;2;1;0;0
2500;1500;206;3;3;2;1
2500;720;70;3;2;1;2
2500;830;70;3;2;1;3
2500;1600;130;3;4;3;2
2500;631;55;2;2;1;2
2500;600;74;3;2;1;2
2500;580;60;2;2;1;2
2500;536;40;1;1;0;1
2500;995;60;2;1;0;1
2500;1600;140;3;3;2;3
2500;500;50;2;1;0;1
2500;500;50;2;1;0;1
2500;585;79;3;2;1;1
2500;780;80;2;1;0;2
2500;700;60;1;2;1;1
2500;1100;84;3;2;1;2
2500;458;82;3;2;1;1
2500;1100;84;3;2;1;2
2500;480;76;3;2;1;1
2500;907;90;2;1;0;1
2500;900;87;3;2;0;1
2500;368;78;3;2;1;1
2500;0;62;2;1;0;1
2500;440;70;3;2;1;1
2500;500;65;2;2;1;2
2500;500;65;2;2;1;2
2500;380;62;3;2;1;1
2500;500;65;2;2;1;2
2500;988;93;2;1;0;1
2500;1450;103;2;2;0;1
2500;950;103;3;2;0;1
2500;780;90;2;2;1;1
2500;1225;75;2;1;0;1
2500;614;45;1;2;1;1
2500;972;85;2;2;1;1
2500;850;66;2;2;1;1
2500;676;50;2;2;0;1
2500;1050;86;2;2;1;1
2500;850;73;2;2;1;1
2500;970;78;3;2;1;1
2500;810;74;2;1;0;1
2500;590;68;3;2;1;1
2500;957;58;2;2;1;1
2500;564;68;3;2;1;1
2500;370;63;2;2;1;1
2500;1730;96;3;2;1;2
2500;900;98;3;2;1;2
2500;740;64;2;2;1;1
2500;0;65;3;2;1;1
2500;480;100;2;2;0;1
2500;1900;115;3;2;1;2
2500;732;76;2;2;1;2
2500;900;84;1;2;1;1
2500;770;140;3;3;1;1
2500;1837;200;3;2;1;1
2500;0;80;2;2;1;1
2500;310;52;2;2;1;1
2500;0;62;2;2;1;1
2500;300;37;1;2;1;1
2500;489;39;1;2;1;1
2500;590;64;2;2;1;1
2500;590;64;2;2;1;1
2500;734;91;3;2;1;2
2500;456;49;1;2;1;1
2500;456;49;1;2;1;1
2500;456;49;1;2;1;1
2500;1000;147;3;2;1;2
2500;675;88;3;2;1;1
2500;934;110;3;2;1;2
2500;595;42;1;2;1;2
2500;1500;94;2;2;1;2
2500;1000;123;2;2;1;3
2500;1100;89;3;4;1;1
2500;400;55;2;2;1;1
2500;0;60;1;2;1;2
2500;918;98;3;2;1;2
2500;1400;110;2;2;1;2
2500;600;52;2;2;1;1
2500;796;110;3;2;1;1
2500;741;46;1;2;1;2
2500;1050;117;3;2;1;2
2500;500;50;2;2;1;1
2500;830;84;3;2;1;1
2500;1160;60;2;2;1;2
2500;1790;136;4;3;2;3
2500;750;77;3;2;1;1
2500;597;78;3;2;1;2
2500;563;62;2;2;1;1
2500;805;90;2;2;1;1
2500;1370;77;3;2;1;2
2500;537;70;2;2;1;1
2500;773;105;2;1;0;1
2500;875;200;3;2;1;1
2500;650;53;2;1;0;1
2500;0;98;3;3;2;1
2500;477;44;1;1;0;1
